timestamp,Ax,Ay,Az,Dx,Dy,flex,B1,B2
584582,0.7,5.9,7.8,0,0,946,1,1
584602,0.7,5.9,7.9,0,0,945,1,1
584622,0.7,5.9,7.9,0,0,946,1,1
584642,0.7,5.9,7.9,0,0,945,1,1
584662,0.8,5.9,7.8,0,0,946,1,1
584682,0.7,5.9,7.8,0,0,945,1,1
584702,0.7,5.9,7.8,0,0,945,1,1
584722,0.7,5.9,7.9,0,0,947,1,1
584742,0.7,5.8,8.0,0,0,944,1,1
584762,0.7,5.8,7.9,0,0,945,1,1
584782,0.7,6.0,7.8,0,0,943,1,1
584802,0.7,6.0,7.8,0,0,946,1,1
584822,0.7,6.0,7.8,0,0,944,1,1
584842,0.7,5.9,7.9,0,0,947,1,1
584862,0.7,5.8,7.9,0,0,944,1,1
584882,0.7,5.8,7.9,0,0,946,1,1
584902,0.7,5.9,7.9,0,0,947,1,1
584922,0.7,6.0,7.8,0,0,944,1,1
584942,0.7,6.0,7.8,0,0,943,1,1
584962,0.7,5.9,7.8,0,0,948,1,1
584982,0.7,5.8,7.9,0,0,945,1,1
585002,0.7,5.8,8.0,0,0,944,1,1
585022,0.7,5.9,7.9,0,0,948,1,1
585042,0.7,6.0,7.8,0,0,945,1,1
585062,0.7,6.0,7.8,0,0,945,1,1
585082,0.7,5.9,7.9,0,0,945,1,1
585102,0.7,5.8,7.9,0,0,945,1,1
585122,0.7,5.8,7.9,0,0,940,1,1
585142,0.7,5.9,7.8,0,0,945,1,1
585162,0.7,6.0,7.8,0,0,947,1,1
585182,0.7,5.9,7.8,0,0,945,1,1
585202,0.7,5.8,7.8,0,0,945,1,1
585222,0.6,5.8,7.8,0,0,943,1,1
585242,0.7,5.9,8.0,0,0,945,1,1
585262,0.7,6.0,8.1,0,0,944,1,1
585282,0.8,6.3,8.3,0,0,947,1,1
585302,0.9,6.1,8.0,0,0,945,1,1
585322,1.0,6.2,8.9,0,0,944,1,1
585342,0.5,5.3,7.0,0,0,946,1,1
585362,0.7,5.7,8.1,-7,7,945,1,1
585382,0.7,5.7,7.7,-7,9,946,1,1
585402,-11.2,-10.5,-7.9,-6,2,946,1,1
585422,-1.8,2.7,0.5,27,-3,947,1,1
585442,0.8,5.3,9.1,24,25,945,1,1
585462,0.6,5.8,8.2,16,20,946,1,1
585482,0.8,5.9,7.8,6,13,943,1,1
585502,0.8,5.9,7.8,-1,7,945,1,1
585522,0.8,6.0,7.8,-11,7,944,1,1
585542,0.1,5.2,7.5,-14,-3,946,1,1
585562,0.4,5.7,8.0,-14,-14,946,1,1
585582,1.1,7.0,8.0,-12,-16,945,1,1
585602,0.2,4.5,7.1,-9,-16,945,1,1
585622,1.5,4.9,7.8,0,0,946,1,1
585642,0.8,6.0,6.6,0,0,947,1,1
585662,0.7,5.8,7.9,0,0,948,1,1
585682,0.7,5.8,7.9,0,0,944,1,1
585702,0.7,5.9,7.9,0,0,945,1,1
585722,0.7,5.9,7.9,0,0,946,1,1
585742,0.7,5.9,7.9,0,0,941,1,1
585762,0.7,5.9,7.9,0,0,944,1,1
585782,0.7,5.8,7.9,0,0,945,1,1
585802,0.7,5.9,7.9,0,0,943,1,1
585822,0.7,5.9,7.9,0,0,949,1,1
585842,0.7,5.9,7.9,0,0,945,1,1
585862,0.7,5.9,7.9,0,0,946,1,1
585882,0.7,5.9,7.9,0,0,946,1,1
585902,0.7,5.9,7.9,0,0,945,1,1
585922,0.7,5.9,7.9,0,0,946,1,1
585942,0.7,5.9,7.9,0,0,945,1,1
585962,0.7,5.9,7.8,0,0,947,1,1
585982,0.7,5.9,7.9,0,0,946,1,1
586002,0.7,5.9,7.9,0,0,946,1,1
586022,0.7,5.8,7.9,0,0,943,1,1
586042,0.7,5.9,7.9,0,0,945,1,1
586062,0.7,5.9,7.8,0,0,944,1,1
586082,0.7,5.9,7.9,0,0,946,1,1
586102,0.7,5.9,7.9,0,0,946,1,1
586122,0.7,5.9,7.9,0,0,946,1,1
586142,0.7,5.9,7.9,0,0,945,1,1
586162,0.7,5.9,7.9,0,0,945,1,1
586182,0.7,5.9,7.9,0,0,946,1,1
586202,0.7,5.9,7.9,0,0,945,1,1
586222,0.7,5.9,7.9,0,0,947,1,1
586242,0.7,5.9,7.9,0,0,946,1,1
586262,0.7,5.9,7.9,0,0,947,1,1
586282,0.7,5.9,7.9,0,0,945,1,1
586302,0.7,5.9,7.9,0,0,946,1,1
586322,0.7,5.9,7.9,0,0,944,1,1
586342,0.7,5.9,7.8,0,0,946,1,1
586362,0.7,5.9,7.9,0,0,947,1,1
586382,0.7,5.9,7.9,0,0,946,1,1
586402,0.7,5.9,7.9,0,0,946,1,1
586422,0.7,5.9,7.9,0,0,946,1,1
586442,0.7,5.9,7.9,0,0,946,1,1
586462,0.8,5.9,7.9,0,0,946,1,1
586482,0.7,5.9,7.9,0,0,946,1,1
586502,0.7,5.9,7.9,0,0,946,1,1
586522,0.7,5.9,7.9,0,0,945,1,1
586542,0.7,5.9,7.9,0,0,943,1,1
586562,0.7,5.9,7.9,0,0,947,1,1
586582,0.8,5.9,8.0,0,0,944,1,1
586602,0.7,6.4,8.5,0,0,946,1,1
586622,0.3,5.0,6.5,0,0,947,1,1
586642,0.9,6.3,8.9,0,0,945,1,1
586662,0.5,5.5,7.5,0,0,945,1,1
586682,0.7,5.8,8.2,12,8,946,1,1
586702,0.4,5.6,7.9,7,3,945,1,1
586722,0.7,5.4,7.1,9,-6,946,1,1
586742,0.9,5.3,8.1,17,-12,946,1,1
586762,0.5,5.6,7.7,0,0,945,1,1
586782,0.7,5.7,7.7,0,0,944,1,1
586802,0.7,5.9,7.9,0,0,944,1,1
586822,0.7,5.9,7.9,0,0,943,1,1
586842,0.7,5.9,7.9,0,0,945,1,1
586862,0.7,5.9,7.9,0,0,945,1,1
586882,0.7,5.9,7.9,0,0,945,1,1
586902,0.7,5.9,7.9,0,0,944,1,1
586922,0.7,5.9,7.9,0,0,947,1,1
586942,0.7,5.9,7.9,0,0,946,1,1
586962,0.7,5.9,7.9,0,0,945,1,1
586982,0.7,5.9,7.9,0,0,947,1,1
587002,0.8,5.9,7.9,0,0,946,1,1
587022,0.7,5.9,7.9,0,0,944,1,1
587042,0.7,5.9,7.9,0,0,942,1,1
587062,0.7,5.9,7.9,0,0,944,1,1
587082,0.7,5.9,7.9,0,0,944,1,1
587102,0.7,5.9,7.9,0,0,946,1,1
587122,0.8,5.9,7.9,0,0,948,1,1
587142,0.7,5.9,7.9,0,0,945,1,1
587162,0.7,5.9,7.9,0,0,946,1,1
587182,0.7,5.9,7.9,0,0,946,1,1
587202,0.7,5.9,7.9,0,0,947,1,1
587222,0.7,5.9,7.9,0,0,945,1,1
587242,0.7,5.9,7.9,0,0,947,1,1
587262,0.7,5.9,7.9,0,0,946,1,1
587282,0.7,5.9,7.9,0,0,945,1,1
587302,0.7,5.9,7.9,0,0,943,1,1
587322,0.7,5.9,7.9,0,0,944,1,1
587342,0.7,5.9,7.9,0,0,946,1,1
587362,0.7,5.9,7.9,0,0,944,1,1
587382,0.7,5.9,7.9,0,0,948,1,1
587402,0.7,5.9,7.9,0,0,945,1,1
587422,0.7,5.9,7.9,0,0,946,1,1
587442,0.8,5.9,7.9,0,0,946,1,1
587462,0.7,5.9,7.9,0,0,943,1,1
587482,0.7,5.9,7.9,0,0,946,1,1
587502,0.7,5.9,7.9,0,0,946,1,1
587522,0.7,5.9,7.9,0,0,947,1,1
587542,0.8,5.9,7.9,0,0,945,1,1
587562,0.7,5.9,7.9,0,0,944,1,1
587582,0.7,5.9,7.9,0,0,944,1,1
587602,0.7,5.9,7.9,0,0,944,1,1
587622,0.7,5.9,7.9,0,0,945,1,1
587642,0.7,5.9,7.9,0,0,948,1,1
587662,0.7,5.9,7.9,0,0,947,1,1
587682,0.7,5.9,7.9,0,0,946,1,1
587702,0.7,5.9,7.9,0,0,945,1,1
587722,0.7,5.9,7.9,0,0,947,1,1
587742,0.7,5.9,7.9,0,0,948,1,1
587762,0.7,5.9,7.9,0,0,946,1,1
587782,0.7,5.9,7.9,0,0,947,1,1
587802,0.7,5.9,7.9,0,0,945,1,1
587822,0.7,5.9,7.9,0,0,945,1,1
587842,0.7,5.9,7.9,0,0,944,1,1
587862,0.8,5.9,7.9,0,0,945,1,1
587882,0.9,6.0,7.7,0,0,946,1,1
587902,-0.2,4.9,6.7,0,0,947,1,1
587922,0.5,5.3,7.5,0,0,946,1,1
587942,0.6,5.5,7.6,0,0,946,1,1
587962,0.7,5.8,8.0,0,0,946,1,1
587982,0.7,5.4,6.7,-17,-8,947,1,1
588002,0.8,5.8,7.6,-13,-9,947,1,1
588022,0.6,5.7,7.8,-10,-10,944,1,1
588042,0.7,6.2,8.1,0,0,947,1,1
588062,0.7,5.8,7.8,0,0,946,1,1
588082,0.7,5.9,7.8,0,0,944,1,1
588102,0.7,5.9,7.9,0,0,943,1,1
588122,0.7,5.9,7.9,0,0,945,1,1
588142,0.7,5.9,7.9,0,0,943,1,1
588162,0.7,5.9,7.9,0,0,943,1,1
588182,0.8,5.9,7.9,0,0,948,1,1
588202,0.8,5.9,7.9,0,0,946,1,1
588222,0.8,5.9,7.9,0,0,945,1,1
588242,0.7,5.9,7.9,0,0,946,1,1
588262,0.7,5.9,7.9,0,0,947,1,1
588282,0.7,5.9,7.9,0,0,946,1,1
588302,0.7,5.9,7.9,0,0,945,1,1
588322,0.7,5.9,7.9,0,0,946,1,1
588342,0.7,5.9,7.9,0,0,948,1,1
588362,0.8,5.9,7.9,0,0,945,1,1
588382,0.8,5.9,7.9,0,0,944,1,1
588402,0.8,5.9,7.9,0,0,945,1,1
588422,0.7,5.9,7.9,0,0,946,1,1
588442,0.7,5.9,7.9,0,0,947,1,1
588462,0.7,5.9,7.9,0,0,948,1,1
588482,0.7,5.9,7.9,0,0,945,1,1
588502,0.7,5.9,7.9,0,0,947,1,1
588522,0.7,5.9,7.9,0,0,946,1,1
588542,0.8,5.9,7.9,0,0,946,1,1
588562,0.7,5.9,7.9,0,0,946,1,1
588582,0.7,5.9,7.9,0,0,946,1,1
588602,0.7,5.9,7.9,0,0,944,1,1
588622,0.7,5.9,7.9,0,0,946,1,1
588642,0.7,5.9,7.9,0,0,943,1,1
588662,0.7,5.9,7.9,0,0,944,1,1
588682,0.7,5.9,7.9,0,0,946,1,1
588702,0.7,5.9,7.9,0,0,946,1,1
588722,0.7,5.9,7.9,0,0,947,1,1
588742,0.7,5.9,7.9,0,0,944,1,1
588762,0.7,5.9,7.9,0,0,945,1,1
588782,0.7,5.9,7.9,0,0,944,1,1
588802,0.7,5.9,7.9,0,0,946,1,1
588822,0.7,5.9,7.9,0,0,946,1,1
588842,0.7,5.9,7.9,0,0,946,1,1
588862,0.8,5.9,7.9,0,0,945,1,1
588882,0.7,5.9,7.9,0,0,946,1,1
588902,0.7,5.9,7.9,0,0,941,1,1
588922,0.7,5.9,7.9,0,0,944,1,1
588942,0.7,5.9,7.9,0,0,945,1,1
588962,0.7,5.9,7.9,0,0,946,1,1
588982,0.8,6.1,7.9,0,0,948,1,1
589002,0.8,5.9,8.0,0,0,943,1,1
589022,0.6,5.8,7.6,0,0,946,1,1
589042,0.4,5.5,7.1,0,0,946,1,1
589062,0.4,5.1,7.3,0,0,945,1,1
589082,-0.1,8.6,12.8,17,-10,943,1,1
589102,0.6,5.7,9.3,14,-18,943,1,1
589122,0.7,5.8,8.0,9,-14,945,1,1
589142,0.7,5.8,7.9,0,0,945,1,1
589162,0.7,5.9,7.9,0,0,944,1,1
589182,0.7,5.9,7.9,0,0,946,1,1
589202,0.7,5.9,7.9,0,0,944,1,1
589222,0.7,5.9,7.9,0,0,946,1,1
589242,0.7,5.9,7.9,0,0,947,1,1
589262,0.7,5.9,7.9,0,0,947,1,1
589282,0.7,5.9,7.9,0,0,945,1,1
589302,0.7,5.9,7.9,0,0,947,1,1
589322,0.7,5.9,7.9,0,0,944,1,1
589342,0.7,5.9,7.9,0,0,946,1,1
589362,0.7,5.9,7.9,0,0,946,1,1
589382,0.7,5.9,7.9,0,0,946,1,1
589402,0.7,5.9,7.9,0,0,944,1,1
589422,0.7,5.9,7.8,0,0,944,1,1
589442,0.7,5.9,7.9,0,0,943,1,1
589462,0.7,5.9,7.9,0,0,945,1,1
589482,0.7,5.9,7.9,0,0,945,1,1
589502,0.7,5.9,7.9,0,0,945,1,1
589522,0.7,5.9,7.9,0,0,948,1,1
589542,0.7,5.9,7.9,0,0,946,1,1
589562,0.7,5.9,7.9,0,0,948,1,1
589582,0.7,5.9,7.9,0,0,945,1,1
589602,0.7,5.9,7.9,0,0,946,1,1
589622,0.7,5.9,7.9,0,0,946,1,1
589642,0.7,5.9,7.9,0,0,945,1,1
589662,0.7,5.9,7.9,0,0,947,1,1
589682,0.7,5.9,7.9,0,0,944,1,1
589702,0.7,5.9,7.9,0,0,944,1,1
589722,0.7,5.9,7.9,0,0,944,1,1
589742,0.7,5.9,7.9,0,0,943,1,1
589762,0.7,5.9,7.9,0,0,945,1,1
589782,0.7,5.9,7.9,0,0,947,1,1
589802,0.7,5.9,7.9,0,0,948,1,1
589822,0.7,5.9,7.9,0,0,947,1,1
589842,0.7,5.9,7.9,0,0,943,1,1
589862,0.7,5.9,7.9,0,0,946,1,1
589882,0.7,5.9,7.9,0,0,946,1,1
589902,0.7,5.9,7.9,0,0,945,1,1
589922,0.7,5.9,7.9,0,0,945,1,1
589942,0.7,5.9,7.9,0,0,947,1,1
589962,0.7,5.9,7.9,0,0,947,1,1
589982,0.7,5.9,7.9,0,0,947,1,1
590002,0.7,5.9,7.9,0,0,943,1,1
590022,0.7,5.9,7.9,0,0,944,1,1
590042,0.7,5.9,7.9,0,0,946,1,1
590062,0.7,5.9,7.9,0,0,946,1,1
590082,0.7,5.9,7.9,0,0,949,1,1
590102,0.7,5.8,7.9,0,0,946,1,1
590122,0.8,6.1,8.1,0,0,946,1,1
590142,-0.1,5.9,8.9,0,0,946,1,1
590162,0.5,5.8,8.3,0,0,946,1,1
590182,0.7,5.9,8.2,0,0,946,1,1
590202,0.7,5.7,7.8,-4,33,945,1,1
590222,0.7,5.9,8.3,-14,31,946,1,1
590242,2.4,8.4,9.8,-17,17,946,1,1
590262,0.3,5.3,7.7,-15,0,945,1,1
590282,0.7,5.3,7.4,-13,-9,944,1,1
590302,0.8,5.9,7.8,-11,-13,945,1,1
590322,0.8,5.9,7.9,-8,-13,946,1,1
590342,0.7,6.0,7.9,-4,-13,948,1,1
590362,0.7,6.0,8.0,0,0,946,1,1
590382,0.7,5.9,7.9,0,0,946,1,1
590402,0.7,5.9,7.9,0,0,945,1,1
590422,0.7,5.9,7.8,0,0,947,1,1
590442,0.7,5.9,7.9,0,0,946,1,1
590462,0.7,5.9,7.9,0,0,946,1,1
590482,0.7,5.9,7.9,0,0,947,1,1
590502,0.7,5.9,7.8,0,0,946,1,1
590522,0.7,5.9,7.9,0,0,947,1,1
590542,0.7,5.9,7.9,0,0,944,1,1
590562,0.7,5.9,7.9,0,0,945,1,1
590582,0.7,5.9,7.9,0,0,946,1,1
590602,0.7,5.9,7.9,0,0,943,1,1
590622,0.7,5.9,7.8,0,0,948,1,1
590642,0.7,5.9,7.8,0,0,945,1,1
590662,0.7,5.9,7.9,0,0,946,1,1
590682,0.7,5.9,7.9,0,0,946,1,1
590702,0.7,5.9,7.9,0,0,946,1,1
590722,0.7,5.9,7.9,0,0,947,1,1
590742,0.7,5.9,7.9,0,0,946,1,1
590762,0.7,5.9,7.8,0,0,946,1,1
590782,0.7,5.9,7.9,0,0,945,1,1
590802,0.7,5.9,7.9,0,0,946,1,1
590822,0.7,5.9,7.9,0,0,943,1,1
590842,0.7,5.9,7.9,0,0,945,1,1
590862,0.7,5.9,7.9,0,0,944,1,1
590882,0.7,5.9,7.9,0,0,946,1,1
590902,0.7,5.9,7.9,0,0,949,1,1
590922,0.7,5.9,7.9,0,0,946,1,1
590942,0.7,5.9,7.9,0,0,947,1,1
590962,0.7,5.9,7.9,0,0,944,1,1
590982,0.7,5.9,7.9,0,0,945,1,1
591002,0.7,5.9,7.9,0,0,946,1,1
591022,0.7,5.9,7.8,0,0,945,1,1
591042,0.7,5.9,7.9,0,0,947,1,1
591062,0.7,5.9,7.9,0,0,947,1,1
591082,0.7,5.9,7.9,0,0,944,1,1
591102,0.7,5.9,7.9,0,0,945,1,1
591122,0.7,5.9,7.9,0,0,945,1,1
591142,0.7,5.9,7.9,0,0,943,1,1
591162,0.7,5.9,7.9,0,0,945,1,1
591182,0.7,5.9,7.9,0,0,946,1,1
591202,0.7,5.9,7.9,0,0,944,1,1
591222,0.7,5.9,8.1,0,0,945,1,1
591242,0.7,5.8,7.9,0,0,943,1,1
591262,0.8,6.0,7.8,0,0,945,1,1
591282,1.3,7.0,8.0,0,0,946,1,1
591302,1.6,5.5,8.2,0,0,945,1,1
591322,0.9,5.0,7.2,0,18,945,1,1
591342,0.9,5.6,7.3,-2,3,946,1,1
591362,0.1,6.2,8.5,-3,-10,943,1,1
591382,0.6,5.3,8.5,-2,-14,945,1,1
591402,0.7,5.6,7.9,-2,-12,945,1,1
591422,0.7,5.8,7.9,0,0,960,1,1
591442,0.7,5.9,7.9,0,0,948,1,1
591462,0.7,5.9,7.9,0,0,948,1,1
591482,0.7,5.9,7.9,0,0,947,1,1
591502,0.7,5.9,7.9,0,0,946,1,1
591522,0.7,5.9,7.9,0,0,947,1,1
591542,0.7,5.9,7.8,0,0,945,1,1
591562,0.7,5.9,7.9,0,0,944,1,1
591582,0.7,5.9,7.9,0,0,943,1,1
591602,0.7,5.9,7.9,0,0,945,1,1
591622,0.7,5.9,7.9,0,0,943,1,1
591642,0.7,5.9,7.9,0,0,945,1,1
591662,0.7,5.9,7.9,0,0,946,1,1
591682,0.7,5.9,7.9,0,0,947,1,1
591702,0.7,5.9,7.9,0,0,945,1,1
591722,0.7,5.9,7.9,0,0,947,1,1
591742,0.7,5.9,7.9,0,0,946,1,1
591762,0.7,5.9,7.9,0,0,945,1,1
591782,0.7,5.9,7.8,0,0,946,1,1
591802,0.7,5.9,7.9,0,0,945,1,1
591822,0.7,5.9,7.9,0,0,944,1,1
591842,0.7,5.9,7.9,0,0,947,1,1
591862,0.7,5.9,7.9,0,0,946,1,1
591882,0.7,5.9,7.9,0,0,945,1,1
591902,0.7,5.9,7.9,0,0,946,1,1
591922,0.7,5.9,7.9,0,0,944,1,1
591942,0.7,5.9,7.9,0,0,945,1,1
591962,0.7,5.9,7.9,0,0,945,1,1
591982,0.7,5.9,7.9,0,0,946,1,1
592002,0.7,5.9,7.9,0,0,947,1,1
592022,0.7,5.9,7.9,0,0,944,1,1
592042,0.7,5.9,7.9,0,0,946,1,1
592062,0.7,5.9,7.9,0,0,947,1,1
592082,0.7,5.9,7.9,0,0,946,1,1
592102,0.7,5.9,7.9,0,0,945,1,1
592122,0.7,5.9,7.9,0,0,947,1,1
592142,0.7,5.9,7.8,0,0,946,1,1
592162,0.7,5.9,7.9,0,0,946,1,1
592182,0.7,5.9,7.9,0,0,943,1,1
592202,0.7,5.9,7.9,0,0,945,1,1
592222,0.7,5.9,7.9,0,0,946,1,1
592242,0.7,5.9,7.9,0,0,944,1,1
592262,0.7,5.9,7.8,0,0,947,1,1
592282,0.7,5.9,7.8,0,0,945,1,1
592302,0.7,5.9,7.9,0,0,947,1,1
592322,0.7,5.9,7.9,0,0,946,1,1
592342,0.8,6.2,8.0,0,0,946,1,1
592362,0.6,5.4,7.5,0,0,947,1,1
592382,0.7,5.8,8.3,0,0,945,1,1
592402,0.6,5.7,7.7,0,0,943,1,1
592422,2.0,3.2,8.2,0,0,946,1,1
592442,0.9,4.5,7.3,-7,2,944,1,1
592462,-0.4,5.3,8.8,-8,-9,943,1,1
592482,0.6,5.9,7.1,-6,-17,946,1,1
592502,0.8,6.0,7.9,-5,-16,946,1,1
592522,0.7,5.9,7.9,-4,-8,948,1,1
592542,0.7,6.1,8.1,0,0,946,1,1
592562,0.7,6.0,8.0,0,0,947,1,1
592582,0.7,5.9,7.9,0,0,948,1,1
592602,0.7,5.9,7.9,0,0,946,1,1
592622,0.7,5.9,7.9,0,0,946,1,1
592642,0.7,5.9,7.9,0,0,947,1,1
592662,0.7,5.9,7.8,0,0,947,1,1
592682,0.7,5.9,7.9,0,0,946,1,1
592702,0.7,5.9,7.9,0,0,945,1,1
592722,0.7,5.9,7.9,0,0,944,1,1
592742,0.7,5.9,7.9,0,0,946,1,1
592762,0.7,5.9,7.8,0,0,945,1,1
592782,0.7,5.9,7.9,0,0,945,1,1
592802,0.7,5.9,7.9,0,0,948,1,1
592822,0.8,5.9,7.9,0,0,945,1,1
592842,0.7,5.9,7.9,0,0,943,1,1
592862,0.7,5.9,7.9,0,0,945,1,1
592882,0.7,5.9,7.9,0,0,945,1,1
592902,0.7,5.9,7.9,0,0,947,1,1
592922,0.7,5.9,7.9,0,0,945,1,1
592942,0.7,5.9,7.9,0,0,945,1,1
592962,0.7,5.9,7.9,0,0,945,1,1
592982,0.7,5.9,7.9,0,0,943,1,1
593002,0.7,5.9,7.8,0,0,945,1,1
593022,0.7,5.9,7.9,0,0,944,1,1
593042,0.7,5.9,7.9,0,0,944,1,1
593062,0.7,5.9,7.9,0,0,948,1,1
593082,0.7,5.9,7.9,0,0,948,1,1
593102,0.7,5.9,7.9,0,0,946,1,1
593122,0.7,5.9,7.9,0,0,944,1,1
593142,0.7,5.9,7.9,0,0,945,1,1
593162,0.7,5.9,7.9,0,0,948,1,1
593182,0.7,5.9,7.9,0,0,946,1,1
593202,0.7,5.9,7.9,0,0,946,1,1
593222,0.7,5.9,7.9,0,0,947,1,1
593242,0.7,5.9,7.9,0,0,945,1,1
593262,0.7,5.9,7.9,0,0,943,1,1
593282,0.7,5.9,7.9,0,0,946,1,1
593302,0.7,5.9,7.9,0,0,946,1,1
593322,0.7,5.9,7.9,0,0,943,1,1
593342,0.7,5.9,8.3,0,0,947,1,1
593362,0.7,5.8,7.8,0,0,947,1,1
593382,0.7,5.9,7.9,0,0,944,1,1
593402,0.7,6.0,7.7,0,0,947,1,1
593422,0.6,6.6,8.6,5,15,945,1,1
