timestamp,Ax,Ay,Az,Dx,Dy,flex,B1,B2
728422,0.9,4.7,8.6,-1,2,946,1,1
728442,1.0,5.0,9.1,-6,15,945,1,1
728462,0.8,4.7,9.6,-9,18,943,1,1
728482,0.6,4.7,8.4,-19,12,946,1,1
728502,1.1,5.1,9.2,-22,2,946,1,1
728522,0.8,4.8,8.7,-21,-3,948,1,1
728542,0.8,4.6,8.5,-19,-9,948,1,1
728562,0.9,5.1,9.2,-15,-11,946,1,1
728582,0.7,4.7,8.7,-14,-13,948,1,1
728602,0.8,4.8,8.7,-9,-12,946,1,1
728622,0.8,4.8,8.8,-5,-7,945,1,1
728642,0.8,4.7,8.6,0,0,945,1,1
728662,0.8,4.7,8.6,0,0,948,1,1
728682,0.8,4.7,8.6,0,0,945,1,1
728702,0.8,4.8,8.6,0,0,945,1,1
728722,0.8,4.7,8.6,0,0,945,1,1
728742,0.8,4.8,8.6,0,0,946,1,1
728762,0.8,4.7,8.6,0,0,944,1,1
728782,0.8,4.7,8.6,0,0,946,1,1
728802,0.8,4.7,8.7,0,0,946,1,1
728822,0.8,4.8,8.6,0,0,946,1,1
728842,0.8,4.8,8.6,0,0,945,1,1
728862,0.8,4.7,8.6,0,0,948,1,1
728882,0.8,4.7,8.6,0,0,946,1,1
728902,0.8,4.7,8.6,0,0,946,1,1
728922,0.8,4.7,8.6,0,0,945,1,1
728942,0.8,4.7,8.6,0,0,946,1,1
728962,0.8,4.8,8.6,0,0,947,1,1
728982,0.8,4.8,8.6,0,0,945,1,1
729002,0.8,4.8,8.6,0,0,947,1,1
729022,0.8,4.8,8.6,0,0,945,1,1
729042,0.8,4.8,8.6,0,0,944,1,1
729062,0.8,4.7,8.6,0,0,948,1,1
729082,0.8,4.7,8.6,0,0,947,1,1
729102,0.8,4.7,8.6,0,0,946,1,1
729122,0.8,4.8,8.6,0,0,946,1,1
729142,0.8,4.8,8.6,0,0,945,1,1
729162,0.8,4.8,8.7,0,0,947,1,1
729182,0.8,4.7,8.6,0,0,945,1,1
729202,0.8,4.7,8.6,0,0,946,1,1
729222,0.8,4.7,8.6,0,0,945,1,1
729242,0.9,4.8,8.6,0,0,943,1,1
729262,0.9,4.8,8.6,0,0,942,1,1
729282,0.8,4.8,8.6,0,0,947,1,1
729302,0.8,4.7,8.7,0,0,947,1,1
729322,0.7,4.7,8.7,0,0,945,1,1
729342,0.7,4.8,8.6,0,0,946,1,1
729362,0.8,4.8,8.6,0,0,945,1,1
729382,0.8,4.8,8.6,0,0,943,1,1
729402,0.8,4.7,8.6,0,0,944,1,1
729422,0.8,4.7,8.7,0,0,945,1,1
729442,0.8,4.7,8.6,0,0,946,1,1
729462,0.8,4.7,8.6,0,0,946,1,1
729482,0.8,4.8,8.6,0,0,947,1,1
729502,0.7,4.7,8.4,0,0,946,1,1
729522,0.8,4.7,8.6,0,0,944,1,1
729542,0.9,4.7,8.7,0,0,944,1,1
729562,0.8,4.7,8.6,0,0,944,1,1
729582,0.8,4.7,8.6,6,2,945,1,1
729602,0.8,4.7,8.6,-1,15,948,1,1
729622,0.8,4.7,8.6,-4,14,946,1,1
729642,0.8,4.7,8.6,-13,3,946,1,1
729662,0.8,4.8,9.0,-20,-4,945,1,1
729682,0.6,4.6,8.4,-22,-10,946,1,1
729702,0.8,4.7,8.6,-16,-11,948,1,1
729722,0.9,5.6,9.2,-8,-11,947,1,1
729742,0.8,4.6,8.5,0,-16,946,1,1
729762,0.8,4.8,8.6,4,-14,947,1,1
729782,0.8,4.8,8.6,5,-11,944,1,1
729802,0.7,4.7,8.8,8,-9,943,1,1
729822,0.8,4.7,8.5,6,-6,946,1,1
729842,0.8,4.8,8.7,2,-3,947,1,1
729862,0.8,4.7,8.6,4,-1,947,1,1
729882,0.8,4.7,8.4,6,-1,946,1,1
729902,0.9,4.8,8.8,8,1,948,1,1
729922,0.8,4.8,8.8,4,15,947,1,1
729942,0.8,4.8,8.6,4,10,946,1,1
729962,0.7,4.6,8.9,6,23,947,1,1
729982,0.8,4.7,8.5,16,28,946,1,1
730002,0.8,4.5,8.3,11,11,947,1,1
730022,0.8,4.6,8.5,8,-3,945,1,1
730042,0.9,4.7,8.8,11,-3,945,1,1
730062,0.8,4.5,8.3,2,5,944,1,1
730082,1.1,4.8,9.3,-4,9,945,1,1
730102,0.9,4.9,8.6,-18,12,945,1,1
730122,0.7,4.6,8.7,-22,5,946,1,1
730142,0.6,4.6,8.5,-20,0,946,1,1
730162,0.9,5.0,9.3,-19,-3,945,1,1
730182,0.8,4.9,8.8,-12,-4,948,1,1
730202,0.8,4.7,8.7,0,0,945,1,1
730222,0.8,4.7,8.6,0,0,945,1,1
730242,0.8,4.7,8.7,0,0,946,1,1
730262,0.8,4.8,8.6,0,0,944,1,1
730282,0.8,4.8,8.6,0,0,947,1,1
730302,0.8,4.8,8.6,0,0,944,1,1
730322,0.7,4.7,8.6,0,0,944,1,1
730342,0.8,4.8,8.6,0,0,947,1,1
730362,0.8,4.7,8.7,0,0,945,1,1
730382,0.8,4.8,8.6,0,0,946,1,1
730402,0.8,4.8,8.6,0,0,947,1,1
730422,0.8,4.8,8.6,0,0,947,1,1
730442,0.8,4.7,8.7,0,0,946,1,1
730462,0.8,4.7,8.6,0,0,945,1,1
730482,0.8,4.8,8.6,0,0,945,1,1
730502,0.8,4.8,8.6,0,0,945,1,1
730522,0.8,4.8,8.6,0,0,945,1,1
730542,0.8,4.7,8.6,0,0,947,1,1
730562,0.8,4.8,8.7,0,0,946,1,1
730582,0.8,4.7,8.6,0,0,944,1,1
730602,0.8,4.8,8.6,0,0,946,1,1
730622,0.8,4.8,8.6,0,0,944,1,1
730642,0.8,4.8,8.6,0,0,949,1,1
730662,0.8,4.8,8.6,0,0,947,1,1
730682,0.8,4.7,8.6,0,0,946,1,1
730702,0.8,4.8,8.6,0,0,948,1,1
730722,0.8,4.8,8.6,0,0,946,1,1
730742,0.8,4.8,8.6,0,0,946,1,1
730762,0.8,4.8,8.6,0,0,945,1,1
730782,0.8,4.8,8.6,0,0,945,1,1
730802,0.8,4.7,8.7,0,0,944,1,1
730822,0.8,4.7,8.6,0,0,943,1,1
730842,0.8,4.7,8.6,0,0,945,1,1
730862,0.8,4.8,8.6,0,0,944,1,1
730882,0.8,4.8,8.6,0,0,944,1,1
730902,0.8,4.8,8.6,0,0,949,1,1
730922,0.8,4.7,8.6,0,0,947,1,1
730942,0.8,4.7,8.6,0,0,945,1,1
730962,0.8,4.8,8.6,0,0,945,1,1
730982,0.9,5.1,8.5,0,0,945,1,1
731002,0.8,4.7,8.4,0,0,946,1,1
731022,0.8,4.7,8.7,0,0,945,1,1
731042,0.8,4.8,8.9,0,0,946,1,1
731062,0.9,4.8,8.7,0,0,946,1,1
731082,0.8,4.7,8.7,-2,-14,944,1,1
731102,1.1,5.3,9.0,4,-18,945,1,1
731122,0.8,4.8,8.6,7,-17,945,1,1
731142,0.7,4.7,8.5,9,-14,947,1,1
731162,0.8,4.8,8.6,8,-9,948,1,1
731182,0.7,4.8,8.6,7,-4,947,1,1
731202,0.8,4.8,8.7,9,-2,946,1,1
731222,0.8,4.7,8.7,12,4,946,1,1
731242,0.8,4.8,8.7,12,11,945,1,1
731262,0.7,4.4,8.9,11,16,945,1,1
731282,0.8,4.6,8.4,7,20,945,1,1
731302,0.8,5.1,8.6,5,11,945,1,1
731322,0.8,4.7,8.6,6,2,947,1,1
731342,0.9,4.9,8.8,4,-3,945,1,1
731362,0.8,4.8,8.7,11,-4,947,1,1
731382,1.1,5.2,9.4,3,-5,945,1,1
731402,0.9,4.9,9.3,12,-4,945,1,1
731422,0.1,2.3,4.2,0,19,947,1,1
731442,2.3,5.9,11.2,-4,28,947,1,1
731462,1.1,4.9,9.0,-16,21,946,1,1
731482,0.8,4.8,8.6,-18,12,944,1,1
731502,0.9,4.8,8.5,-16,5,946,1,1
731522,0.7,4.7,8.6,-16,-3,945,1,1
731542,0.7,4.7,8.6,-14,-7,946,1,1
731562,0.9,4.9,8.8,-11,-8,946,1,1
731582,0.8,4.8,8.8,-7,-9,945,1,1
731602,0.8,4.8,8.6,0,0,947,1,1
731622,0.8,4.8,8.6,0,0,947,1,1
731642,0.8,4.8,8.6,0,0,945,1,1
731662,0.8,4.8,8.6,0,0,945,1,1
731682,0.8,4.8,8.6,0,0,948,1,1
731702,0.8,4.7,8.6,0,0,947,1,1
731722,0.8,4.7,8.6,0,0,947,1,1
731742,0.8,4.8,8.6,0,0,946,1,1
731762,0.8,4.8,8.6,0,0,948,1,1
731782,0.8,4.8,8.6,0,0,944,1,1
731802,0.8,4.7,8.6,0,0,948,1,1
731822,0.8,4.7,8.6,0,0,947,1,1
731842,0.8,4.7,8.6,0,0,946,1,1
731862,0.8,4.7,8.6,0,0,946,1,1
731882,0.8,4.8,8.6,0,0,943,1,1
731902,0.8,4.8,8.6,0,0,945,1,1
731922,0.8,4.8,8.6,0,0,947,1,1
731942,0.8,4.8,8.6,0,0,946,1,1
731962,0.8,4.8,8.6,0,0,949,1,1
731982,0.8,4.8,8.6,0,0,946,1,1
732002,0.8,4.8,8.6,0,0,946,1,1
732022,0.8,4.8,8.6,0,0,946,1,1
732042,0.8,4.8,8.6,0,0,945,1,1
732062,0.8,4.7,8.6,0,0,945,1,1
732082,0.8,4.7,8.6,0,0,947,1,1
732102,0.8,4.7,8.6,0,0,945,1,1
732122,0.8,4.8,8.6,0,0,946,1,1
732142,0.8,4.8,8.6,0,0,946,1,1
732162,0.8,4.7,8.6,0,0,946,1,1
732182,0.8,4.7,8.7,0,0,945,1,1
732202,0.8,4.7,8.6,0,0,947,1,1
732222,0.8,4.8,8.6,0,0,945,1,1
732242,0.8,4.8,8.6,0,0,945,1,1
732262,0.8,4.8,8.6,0,0,948,1,1
732282,0.8,4.8,8.6,0,0,945,1,1
732302,0.8,4.8,8.6,0,0,944,1,1
732322,0.8,4.7,8.6,0,0,944,1,1
732342,0.8,4.8,8.7,0,0,947,1,1
732362,0.8,4.8,8.6,0,0,947,1,1
732382,0.8,4.8,8.6,0,0,942,1,1
732402,0.8,4.8,8.6,0,0,945,1,1
732422,0.8,4.8,8.7,0,0,947,1,1
732442,0.8,4.6,8.4,0,0,946,1,1
732462,0.8,4.7,8.6,0,0,948,1,1
732482,0.8,4.8,8.6,0,0,946,1,1
732502,0.8,5.9,8.9,0,0,945,1,1
732522,0.7,4.7,8.5,-8,-4,946,1,1
732542,0.8,4.7,8.6,-7,-11,946,1,1
732562,0.8,4.8,8.6,-4,-12,945,1,1
732582,0.8,4.8,8.6,1,-9,944,1,1
732602,0.8,4.8,8.6,5,-10,946,1,1
732622,0.8,4.8,8.6,8,-7,947,1,1
732642,0.8,4.8,8.7,8,-5,943,1,1
732662,0.7,4.8,8.6,14,-3,947,1,1
732682,0.8,4.8,8.5,24,4,945,1,1
732702,0.8,5.0,8.2,20,9,944,1,1
732722,0.9,3.7,9.6,16,11,945,1,1
732742,0.8,4.8,8.5,12,12,948,1,1
732762,1.0,4.2,7.9,14,9,946,1,1
732782,1.0,5.1,8.9,22,4,945,1,1
732802,0.3,4.3,7.3,18,-1,947,1,1
732822,0.7,4.8,8.3,10,-5,947,1,1
732842,0.7,4.5,8.6,2,-3,946,1,1
732862,0.8,4.6,8.4,0,-5,946,1,1
732882,0.8,4.7,8.6,-2,-10,946,1,1
732902,0.9,4.8,8.9,-6,-12,942,1,1
732922,0.3,5.4,9.4,-7,10,945,1,1
732942,0.8,5.3,8.7,-7,22,944,1,1
732962,0.4,4.4,8.6,-12,20,945,1,1
732982,0.9,4.8,8.9,-17,13,947,1,1
733002,0.9,4.6,8.6,-10,3,945,1,1
733022,0.8,4.8,8.6,0,0,948,1,1
733042,0.8,4.8,8.6,0,0,947,1,1
733062,0.8,4.8,8.6,0,0,947,1,1
733082,0.8,4.8,8.6,0,0,945,1,1
733102,0.8,4.8,8.6,0,0,944,1,1
733122,0.8,4.8,8.6,0,0,947,1,1
733142,0.8,4.7,8.6,0,0,944,1,1
733162,0.8,4.8,8.6,0,0,947,1,1
733182,0.8,4.8,8.6,0,0,944,1,1
733202,0.8,4.8,8.6,0,0,945,1,1
733222,0.8,4.8,8.6,0,0,945,1,1
733242,0.8,4.7,8.6,0,0,948,1,1
733262,0.8,4.8,8.6,0,0,948,1,1
733282,0.8,4.8,8.6,0,0,946,1,1
733302,0.8,4.8,8.6,0,0,949,1,1
733322,0.8,4.8,8.6,0,0,946,1,1
733342,0.8,4.7,8.6,0,0,946,1,1
733362,0.8,4.8,8.6,0,0,946,1,1
733382,0.8,4.8,8.6,0,0,944,1,1
733402,0.8,4.7,8.6,0,0,947,1,1
733422,0.8,4.8,8.6,0,0,946,1,1
733442,0.8,4.8,8.7,0,0,944,1,1
733462,0.8,4.8,8.6,0,0,947,1,1
733482,0.8,4.7,8.6,0,0,945,1,1
733502,0.8,4.8,8.6,0,0,946,1,1
733522,0.8,4.8,8.6,0,0,935,1,1
733542,0.8,4.8,8.6,0,0,946,1,1
733562,0.8,4.8,8.6,0,0,944,1,1
733582,0.8,4.8,8.6,0,0,945,1,1
733602,0.8,4.8,8.6,0,0,947,1,1
733622,0.8,4.8,8.6,0,0,946,1,1
733642,0.8,4.8,8.6,0,0,946,1,1
733662,0.8,4.8,8.6,0,0,946,1,1
733682,0.8,4.8,8.6,0,0,947,1,1
733702,0.8,4.8,8.6,0,0,945,1,1
733722,0.8,4.8,8.6,0,0,946,1,1
733742,0.8,4.8,8.6,0,0,946,1,1
733762,0.8,4.8,8.6,0,0,944,1,1
733782,0.8,4.8,8.6,0,0,947,1,1
733802,0.8,4.8,8.6,0,0,945,1,1
733822,0.8,4.8,8.6,0,0,946,1,1
733842,0.8,4.8,8.6,0,0,945,1,1
733862,0.8,4.8,8.6,0,0,946,1,1
733882,0.8,4.8,8.6,0,0,944,1,1
733902,0.8,4.7,8.6,0,0,945,1,1
733922,0.8,4.8,8.6,0,0,946,1,1
733942,0.8,4.8,8.6,0,0,947,1,1
733962,0.8,4.8,8.6,0,0,943,1,1
733982,0.9,4.6,8.4,0,0,944,1,1
734002,0.7,4.7,8.5,0,0,946,1,1
734022,0.7,4.7,8.6,0,0,947,1,1
734042,0.8,4.8,8.7,0,0,949,1,1
734062,0.8,4.7,8.6,-9,-11,947,1,1
734082,0.8,4.7,8.7,-3,-16,946,1,1
734102,0.7,4.7,8.6,0,-17,945,1,1
734122,0.8,4.8,8.7,3,-14,945,1,1
734142,0.8,4.8,8.6,5,-12,947,1,1
734162,1.0,4.7,8.7,6,-7,946,1,1
734182,0.8,4.7,8.6,7,-3,945,1,1
734202,0.8,4.8,8.7,14,2,945,1,1
734222,0.9,5.0,8.7,16,10,946,1,1
734242,0.6,4.2,8.4,14,16,944,1,1
734262,0.1,3.9,9.0,9,19,945,1,1
734282,0.4,4.0,8.6,5,15,945,1,1
734302,0.8,4.7,8.7,10,6,948,1,1
734322,0.6,4.5,8.5,14,0,945,1,1
734342,0.8,4.7,8.7,9,-2,946,1,1
734362,0.9,4.7,8.5,0,-6,945,1,1
734382,0.7,4.9,8.6,-1,12,944,1,1
734402,0.2,4.8,9.1,-11,14,943,1,1
734422,0.7,4.6,8.5,-19,10,946,1,1
734442,0.7,4.7,8.6,-20,0,945,1,1
734462,0.9,4.9,8.6,-22,-5,946,1,1
734482,0.8,4.7,8.8,-20,-9,946,1,1
734502,0.7,4.7,8.6,-17,-11,942,1,1
734522,0.8,4.9,8.8,-13,-12,944,1,1
734542,0.9,4.7,8.5,-4,-9,946,1,1
734562,0.8,4.7,8.3,-1,-5,945,1,1
734582,0.8,4.7,8.6,0,0,947,1,1
734602,0.8,4.8,8.6,0,0,945,1,1
734622,0.8,4.8,8.6,0,0,946,1,1
734642,0.8,4.8,8.6,0,0,945,1,1
734662,0.8,4.8,8.6,0,0,947,1,1
734682,0.8,4.8,8.6,0,0,946,1,1
734702,0.8,4.8,8.6,0,0,945,1,1
734722,0.8,4.8,8.6,0,0,943,1,1
734742,0.8,4.8,8.6,0,0,945,1,1
734762,0.8,4.8,8.6,0,0,945,1,1
734782,0.8,4.8,8.6,0,0,946,1,1
734802,0.8,4.8,8.6,0,0,944,1,1
734822,0.8,4.7,8.6,0,0,944,1,1
734842,0.8,4.8,8.6,0,0,949,1,1
734862,0.8,4.8,8.6,0,0,946,1,1
734882,0.8,4.8,8.6,0,0,945,1,1
734902,0.8,4.8,8.6,0,0,946,1,1
734922,0.8,4.8,8.6,0,0,946,1,1
734942,0.8,4.8,8.6,0,0,944,1,1
734962,0.8,4.8,8.6,0,0,946,1,1
734982,0.8,4.8,8.6,0,0,945,1,1
735002,0.8,4.8,8.6,0,0,947,1,1
735022,0.8,4.8,8.6,0,0,943,1,1
735042,0.8,4.8,8.6,0,0,943,1,1
735062,0.8,4.8,8.6,0,0,944,1,1
735082,0.8,4.8,8.6,0,0,946,1,1
735102,0.8,4.8,8.6,0,0,949,1,1
735122,0.8,4.8,8.6,0,0,946,1,1
735142,0.8,4.7,8.6,0,0,947,1,1
735162,0.8,4.8,8.6,0,0,946,1,1
735182,0.8,4.8,8.6,0,0,947,1,1
735202,0.8,4.8,8.6,0,0,946,1,1
735222,0.8,4.8,8.6,0,0,945,1,1
735242,0.8,4.8,8.6,0,0,945,1,1
735262,0.8,4.8,8.6,0,0,945,1,1
735282,0.8,4.8,8.6,0,0,944,1,1
735302,0.8,4.8,8.6,0,0,945,1,1
735322,0.8,4.8,8.6,0,0,945,1,1
735342,0.8,4.8,8.6,0,0,946,1,1
735362,0.8,4.8,8.6,0,0,950,1,1
735382,0.8,4.8,8.6,0,0,945,1,1
735402,0.8,4.7,8.6,0,0,947,1,1
735422,0.8,4.8,8.6,0,0,946,1,1
735442,0.8,4.8,8.6,0,0,944,1,1
735462,0.8,4.8,8.6,0,0,949,1,1
735482,0.8,4.8,8.6,0,0,947,1,1
735502,0.8,4.8,8.6,0,0,944,1,1
735522,0.8,4.7,8.6,0,0,946,1,1
735542,0.8,4.7,8.6,0,0,945,1,1
735562,0.9,4.9,8.5,0,0,945,1,1
735582,1.4,5.0,8.7,0,0,946,1,1
735602,0.9,4.8,8.7,0,0,945,1,1
735622,0.6,4.6,8.3,0,0,949,1,1
735642,0.9,4.8,8.7,0,0,948,1,1
735662,0.8,4.8,8.7,0,-9,947,1,1
735682,0.7,4.6,8.6,5,-10,947,1,1
735702,0.8,4.8,8.6,6,-10,943,1,1
735722,0.8,4.8,8.6,11,-9,946,1,1
735742,0.8,4.8,8.6,12,-8,945,1,1
735762,0.7,4.8,8.5,13,-2,944,1,1
735782,0.8,4.8,8.6,14,3,945,1,1
735802,0.8,4.8,8.6,14,5,945,1,1
