timestamp,Ax,Ay,Az,Dx,Dy,flex,B1,B2
417282,0.8,7.5,7.3,0,0,945,1,1
417302,0.7,6.7,7.3,0,0,944,1,1
417322,0.7,6.7,6.7,0,0,942,1,1
417342,0.8,7.2,7.1,0,0,945,1,1
417362,0.8,7.2,7.0,0,0,945,1,1
417382,0.8,6.9,6.7,0,0,943,1,1
417402,0.8,6.9,6.8,0,0,948,1,1
417422,0.8,7.1,7.0,0,0,945,1,1
417442,0.7,7.2,7.1,0,0,945,1,1
417462,0.7,6.9,6.9,0,0,945,1,1
417482,0.7,7.0,6.9,0,0,945,1,1
417502,0.7,6.8,6.9,0,0,946,1,1
417522,0.8,7.0,6.9,0,0,946,1,1
417542,0.8,7.0,6.9,0,0,947,1,1
417562,0.9,6.2,5.2,0,0,945,1,1
417582,0.7,6.9,6.9,0,0,946,1,1
417602,0.1,5.1,6.1,0,0,948,1,1
417622,0.3,6.8,8.2,0,0,946,1,1
417642,0.4,7.7,5.2,0,0,945,1,1
417662,0.6,5.5,5.4,0,0,945,1,1
417682,0.7,7.3,7.1,0,0,945,1,1
417702,1.5,9.4,9.5,0,0,948,1,1
417722,0.9,9.5,9.7,0,0,946,1,1
417742,1.2,6.9,3.9,0,0,945,1,1
417762,0.9,6.9,3.7,0,0,946,1,1
417782,-0.5,8.5,3.5,0,0,944,1,1
417802,0.8,7.7,0.7,0,0,945,1,1
417822,1.4,7.4,1.1,0,0,945,1,1
417842,0.9,7.3,5.2,0,0,947,1,1
417862,-0.2,3.0,3.4,0,0,946,1,1
417882,1.3,7.6,8.1,0,0,945,1,1
417902,0.8,9.3,10.5,0,0,946,1,1
417922,0.5,10.2,10.3,0,0,920,1,1
417942,1.0,6.6,7.1,0,0,947,1,1
417962,1.5,6.4,5.3,0,0,949,1,1
417982,1.0,9.3,5.0,0,0,945,1,1
418002,1.1,9.2,6.3,0,0,945,1,1
418022,0.7,10.6,4.2,0,0,948,1,1
418042,1.2,7.9,3.1,0,0,946,1,1
418062,1.4,7.1,3.5,0,0,944,1,1
418082,4.4,8.9,4.3,0,0,946,1,1
418102,1.6,4.3,2.2,0,0,946,1,1
418122,0.5,6.3,7.7,0,0,945,1,1
418142,1.0,8.0,4.3,0,0,942,1,1
418162,0.4,6.3,3.4,0,0,944,1,1
418182,0.4,28.5,16.0,0,0,944,1,1
418202,0.7,12.8,4.7,0,0,946,1,1
418222,0.6,6.7,8.0,0,0,946,1,1
418242,0.7,5.7,5.6,0,0,944,1,1
418262,0.8,7.3,6.3,0,0,945,1,1
418282,0.8,7.9,6.4,0,0,947,1,1
418302,0.6,7.5,8.2,0,0,945,1,1
418322,0.6,7.9,7.5,0,0,948,1,1
418342,0.7,7.5,6.4,0,0,946,1,1
418362,0.8,6.8,6.5,0,0,945,1,1
418382,0.8,6.7,6.1,0,0,944,1,1
418402,0.8,7.2,6.6,0,0,943,1,1
418422,0.7,7.8,7.2,0,0,946,1,1
418442,0.7,7.5,6.7,0,0,945,1,1
418462,0.7,7.2,6.4,0,0,945,1,1
418482,0.7,7.1,6.4,0,0,950,1,1
418502,0.7,7.0,6.3,0,0,947,1,1
418522,0.7,7.3,6.7,0,0,947,1,1
418542,0.7,7.5,6.7,0,0,945,1,1
418562,0.7,7.2,6.7,0,0,945,1,1
418582,0.7,7.2,6.5,0,0,946,1,1
418602,0.7,7.3,6.6,0,0,946,1,1
418622,0.7,7.2,6.6,0,0,946,1,1
418642,0.7,7.3,6.6,0,0,946,1,1
418662,0.7,7.3,6.6,0,0,944,1,1
418682,0.7,7.2,6.6,0,0,945,1,1
418702,0.7,7.2,6.6,0,0,943,1,1
418722,0.7,7.3,6.6,0,0,945,1,1
418742,0.7,7.3,6.6,0,0,948,1,1
418762,0.7,7.3,6.6,0,0,946,1,1
418782,0.7,7.2,6.6,0,0,946,1,1
418802,0.7,7.3,6.6,0,0,945,1,1
418822,0.7,7.3,6.6,0,0,946,1,1
418842,0.7,7.2,6.6,0,0,946,1,1
418862,0.7,7.2,6.6,0,0,944,1,1
418882,0.7,7.2,6.6,0,0,945,1,1
418902,0.8,7.2,6.6,0,0,946,1,1
418922,0.8,7.2,6.6,0,0,945,1,1
418942,0.7,7.2,6.6,0,0,945,1,1
418962,0.7,7.2,6.6,0,0,945,1,1
418982,0.7,7.2,6.5,0,0,945,1,1
419002,0.7,7.2,6.3,0,0,945,1,1
419022,0.7,7.3,6.9,0,0,938,1,1
419042,0.7,7.3,6.8,0,0,945,1,1
419062,0.7,7.1,6.4,0,0,946,1,1
419082,0.7,7.1,6.5,0,0,945,1,1
419102,0.7,7.1,6.3,0,0,946,1,1
419122,0.7,7.3,6.8,0,0,944,1,1
419142,0.7,6.3,6.5,0,0,945,1,1
419162,0.7,7.0,6.7,0,0,946,1,1
419182,0.7,7.3,6.6,0,0,945,1,1
419202,0.7,6.9,6.3,0,0,946,1,1
419222,0.7,7.2,6.7,0,0,945,1,1
419242,0.7,7.6,6.7,0,0,945,1,1
419262,0.7,7.1,6.7,0,0,946,1,1
419282,0.7,7.1,6.7,0,0,945,1,1
419302,0.7,7.4,6.7,0,0,948,1,1
419322,0.7,6.6,5.8,0,0,945,1,1
419342,0.7,7.1,6.7,0,0,947,1,1
419362,0.6,7.7,7.3,0,0,945,1,1
419382,0.6,7.1,7.4,0,0,945,1,1
419402,0.8,5.8,6.1,0,0,945,1,1
419422,0.6,5.6,10.8,0,0,945,1,1
419442,-0.1,11.0,9.9,0,0,946,1,1
419462,1.3,8.2,7.2,0,0,946,1,1
419482,0.8,9.7,4.2,0,0,944,1,1
419502,1.3,8.3,4.1,0,0,944,1,1
419522,0.7,7.7,3.1,0,0,945,1,1
419542,1.2,8.1,3.1,0,0,946,1,1
419562,1.7,7.4,2.5,0,0,946,1,1
419582,3.0,8.1,-0.1,0,0,947,1,1
419602,1.0,5.8,1.8,0,0,945,1,1
419622,1.9,4.1,2.1,0,0,944,1,1
419642,2.6,4.7,5.8,0,0,944,1,1
419662,-0.2,9.7,9.6,0,0,946,1,1
419682,0.5,11.0,13.4,0,0,945,1,1
419702,0.6,11.4,7.0,0,0,946,1,1
419722,1.1,12.1,7.1,0,0,945,1,1
419742,0.5,6.5,10.7,0,0,944,1,1
419762,0.2,11.0,2.4,0,0,942,1,1
419782,0.9,8.7,1.7,0,0,943,1,1
419802,0.8,7.5,2.0,0,0,945,1,1
419822,1.5,6.2,1.1,0,0,944,1,1
419842,1.2,5.5,4.2,0,0,948,1,1
419862,2.6,4.1,1.6,0,0,946,1,1
419882,2.1,6.3,5.8,0,0,945,1,1
419902,0.4,10.5,8.5,0,0,944,1,1
419922,1.1,10.4,8.9,0,0,946,1,1
419942,1.2,7.8,5.7,0,0,946,1,1
419962,0.8,8.0,5.9,0,0,945,1,1
419982,0.7,6.1,3.5,0,0,946,1,1
420002,1.0,7.5,4.4,0,0,944,1,1
420022,0.4,12.6,1.5,0,0,943,1,1
420042,0.9,2.9,6.9,0,0,944,1,1
420062,1.0,5.4,8.0,0,0,944,1,1
420082,0.5,8.7,1.7,0,0,947,1,1
420102,0.6,11.5,7.2,0,0,949,1,1
420122,0.7,7.9,6.6,0,0,947,1,1
420142,0.6,8.0,6.4,0,0,946,1,1
420162,0.7,7.0,5.5,0,0,944,1,1
420182,0.7,6.8,5.2,0,0,944,1,1
420202,0.7,7.7,6.5,0,0,946,1,1
420222,0.7,7.9,6.7,0,0,944,1,1
420242,0.7,7.9,6.5,0,0,944,1,1
420262,0.7,7.7,6.2,0,0,945,1,1
420282,0.7,7.4,5.8,0,0,944,1,1
420302,0.7,7.4,6.0,0,0,945,1,1
420322,0.7,7.5,6.1,0,0,944,1,1
420342,0.7,7.7,6.3,0,0,944,1,1
420362,0.7,7.9,6.5,0,0,950,1,1
420382,0.7,7.6,6.4,0,0,946,1,1
420402,0.7,7.4,6.0,0,0,946,1,1
420422,0.7,7.5,6.0,0,0,943,1,1
420442,0.7,7.6,6.2,0,0,946,1,1
420462,0.7,7.8,6.4,0,0,945,1,1
420482,0.7,7.7,6.4,0,0,947,1,1
420502,0.7,7.2,5.7,0,0,945,1,1
420522,0.6,7.7,6.6,0,0,946,1,1
420542,0.6,7.9,6.5,0,0,946,1,1
420562,0.7,7.6,6.2,0,0,942,1,1
420582,0.7,7.5,6.1,0,0,944,1,1
420602,0.7,7.4,6.0,0,0,946,1,1
420622,0.7,7.6,6.0,0,0,943,1,1
420642,0.7,7.8,6.2,0,0,947,1,1
420662,0.7,7.8,6.3,0,0,947,1,1
420682,0.7,7.6,6.2,0,0,946,1,1
420702,0.7,7.6,6.1,0,0,944,1,1
420722,0.7,7.6,6.2,0,0,945,1,1
420742,0.7,7.6,6.1,0,0,945,1,1
420762,0.7,7.6,6.2,0,0,946,1,1
420782,0.7,7.7,6.2,0,0,947,1,1
420802,0.7,7.6,6.1,0,0,946,1,1
420822,0.7,7.6,6.2,0,0,942,1,1
420842,0.7,7.7,6.2,0,0,946,1,1
420862,0.7,7.6,6.2,0,0,945,1,1
420882,0.7,7.6,6.2,0,0,944,1,1
420902,0.7,7.6,6.2,0,0,947,1,1
420922,0.7,7.6,6.2,0,0,945,1,1
420942,0.7,7.6,6.2,0,0,945,1,1
420962,0.7,7.6,6.2,0,0,943,1,1
420982,0.7,7.6,6.2,0,0,945,1,1
421002,0.7,7.0,5.7,0,0,944,1,1
421022,0.7,7.6,6.1,0,0,945,1,1
421042,0.4,7.6,6.4,0,0,947,1,1
421062,0.5,10.0,4.8,0,0,946,1,1
421082,0.7,7.7,4.8,0,0,945,1,1
421102,0.6,6.7,7.7,0,0,944,1,1
421122,0.7,7.3,6.2,0,0,943,1,1
421142,0.6,8.6,7.7,0,0,944,1,1
421162,0.4,7.1,5.9,0,0,946,1,1
421182,0.4,9.6,7.2,0,0,946,1,1
421202,0.9,8.7,6.7,0,0,946,1,1
421222,1.5,8.5,5.7,0,0,945,1,1
421242,1.1,5.9,3.5,0,0,945,1,1
421262,0.7,6.7,2.1,0,0,945,1,1
421282,1.3,7.6,1.4,0,0,945,1,1
421302,1.3,7.8,3.1,0,0,948,1,1
421322,1.8,6.5,0.4,0,0,945,1,1
421342,1.0,5.6,6.5,0,0,946,1,1
421362,2.3,5.8,8.2,0,0,944,1,1
421382,1.2,11.5,11.5,0,0,944,1,1
421402,2.2,12.0,9.6,0,0,945,1,1
421422,1.7,9.5,6.9,0,0,945,1,1
421442,-1.8,9.2,3.0,0,0,947,1,1
421462,-0.4,6.6,2.3,0,0,946,1,1
421482,0.4,6.5,3.5,0,0,945,1,1
421502,0.8,7.4,3.9,0,0,944,1,1
421522,2.9,6.7,5.8,0,0,944,1,1
421542,1.1,7.4,6.6,0,0,945,1,1
421562,0.9,9.0,8.2,0,0,946,1,1
421582,0.5,10.7,8.7,0,0,947,1,1
421602,0.6,8.5,5.7,0,0,947,1,1
421622,0.5,8.0,5.4,0,0,943,1,1
421642,0.7,7.1,4.4,0,0,946,1,1
421662,0.7,6.8,4.4,0,0,946,1,1
421682,0.7,7.8,5.8,0,0,944,1,1
421702,0.7,8.1,6.2,0,0,947,1,1
421722,0.6,8.3,6.6,0,0,946,1,1
421742,0.2,10.0,4.7,0,0,945,1,1
421762,0.7,7.5,6.9,0,0,946,1,1
421782,0.7,7.0,6.4,0,0,945,1,1
421802,0.6,7.5,6.1,0,0,946,1,1
421822,0.6,7.4,6.0,0,0,943,1,1
421842,0.6,7.6,6.3,0,0,945,1,1
421862,0.6,8.0,6.4,0,0,943,1,1
421882,0.7,7.7,6.2,0,0,943,1,1
421902,0.7,7.5,6.1,0,0,946,1,1
421922,0.7,7.7,6.1,0,0,945,1,1
421942,0.6,7.6,6.0,0,0,944,1,1
421962,0.6,7.7,6.1,0,0,949,1,1
421982,0.6,7.8,6.3,0,0,946,1,1
422002,0.6,7.6,6.1,0,0,946,1,1
422022,0.6,7.6,6.1,0,0,946,1,1
422042,0.5,7.1,7.6,0,0,947,1,1
422062,0.7,7.9,5.9,0,0,943,1,1
422082,0.7,7.8,5.7,0,0,945,1,1
422102,0.7,7.7,5.6,0,0,945,1,1
422122,0.7,8.0,5.3,0,0,944,1,1
422142,0.6,7.3,6.5,0,0,944,1,1
422162,0.6,8.0,6.1,0,0,944,1,1
422182,0.6,7.8,6.6,0,0,945,1,1
422202,0.6,7.6,6.4,0,0,945,1,1
422222,0.7,7.5,5.8,0,0,948,1,1
422242,0.7,7.5,5.9,0,0,946,1,1
422262,0.7,7.8,6.0,0,0,944,1,1
422282,0.7,7.6,6.2,0,0,947,1,1
422302,0.6,7.7,6.3,0,0,944,1,1
422322,0.6,7.7,6.1,0,0,944,1,1
422342,0.6,7.5,6.1,0,0,947,1,1
422362,0.6,7.6,6.1,0,0,945,1,1
422382,0.6,7.8,6.2,0,0,946,1,1
422402,0.6,7.6,6.1,0,0,946,1,1
422422,0.6,7.6,6.1,0,0,945,1,1
422442,0.6,7.6,6.1,0,0,944,1,1
422462,0.6,7.7,6.2,0,0,946,1,1
422482,1.0,7.7,3.8,0,0,949,1,1
422502,0.6,8.3,7.2,0,0,947,1,1
422522,0.6,7.7,6.8,0,0,943,1,1
422542,0.6,7.0,6.2,0,0,948,1,1
422562,0.6,7.5,6.3,0,0,945,1,1
422582,1.2,7.8,3.6,0,0,945,1,1
422602,0.6,7.0,5.1,0,0,946,1,1
422622,0.5,8.6,7.6,0,0,943,1,1
422642,0.6,8.1,7.0,0,0,945,1,1
422662,0.6,7.8,5.9,0,0,943,1,1
422682,0.6,7.2,5.1,0,0,944,1,1
422702,0.6,8.1,6.0,0,0,946,1,1
422722,0.5,7.7,7.1,0,0,944,1,1
422742,0.5,8.4,6.1,0,0,947,1,1
422762,0.7,8.3,5.7,0,0,946,1,1
422782,0.7,6.6,5.9,0,0,954,1,1
422802,0.7,6.9,4.7,0,0,946,1,1
422822,0.0,9.6,3.8,0,0,943,1,1
422842,0.6,8.3,7.1,0,0,947,1,1
422862,0.5,8.9,6.8,0,0,944,1,1
422882,0.6,9.6,6.8,0,0,945,1,1
422902,0.8,9.9,6.7,0,0,945,1,1
422922,0.9,9.8,6.4,0,0,942,1,1
422942,1.1,7.8,6.5,0,0,946,1,1
422962,1.2,7.5,5.9,0,0,945,1,1
422982,1.5,7.3,4.7,0,0,943,1,1
423002,1.2,7.1,3.5,0,0,946,1,1
423022,1.0,7.6,1.2,0,0,945,1,1
423042,-0.3,7.3,-3.4,0,0,946,1,1
423062,1.0,4.7,-7.6,0,0,945,1,1
423082,5.1,2.7,2.0,0,0,947,1,1
423102,8.6,2.1,8.1,0,0,946,1,1
423122,0.0,8.6,14.4,0,0,945,1,1
423142,1.6,13.9,11.8,0,0,946,1,1
423162,1.0,10.0,10.1,0,0,946,1,1
423182,0.5,5.4,5.5,0,0,942,1,1
423202,1.1,8.9,4.2,0,0,945,1,1
423222,0.3,6.8,5.3,0,0,944,1,1
423242,0.7,8.0,5.6,0,0,947,1,1
423262,1.0,7.7,5.4,0,0,944,1,1
423282,0.9,7.4,5.7,0,0,946,1,1
423302,1.1,7.4,5.4,0,0,944,1,1
423322,1.1,7.8,5.0,0,0,946,1,1
423342,1.3,7.0,4.8,0,0,946,1,1
423362,0.8,7.6,4.6,0,0,945,1,1
423382,0.9,7.1,5.2,0,0,946,1,1
423402,0.7,7.8,6.5,0,0,945,1,1
423422,0.8,8.4,7.3,0,0,944,1,1
423442,0.6,8.6,7.0,0,0,945,1,1
423462,0.6,7.6,7.3,0,0,946,1,1
423482,0.6,7.6,6.4,0,0,947,1,1
423502,0.6,6.7,5.4,0,0,947,1,1
423522,0.6,7.2,5.6,0,0,946,1,1
423542,0.5,8.0,7.4,0,0,945,1,1
423562,0.4,7.6,7.2,0,0,944,1,1
423582,0.5,8.2,6.7,0,0,946,1,1
423602,0.6,7.7,5.6,0,0,946,1,1
423622,0.7,7.0,5.2,0,0,947,1,1
423642,0.7,7.0,5.7,0,0,946,1,1
423662,0.6,7.4,6.3,0,0,943,1,1
423682,0.6,7.9,6.8,0,0,943,1,1
423702,0.6,8.0,6.7,0,0,945,1,1
423722,0.6,7.7,6.2,0,0,943,1,1
423742,0.6,7.3,6.0,0,0,947,1,1
423762,0.6,7.2,6.0,0,0,945,1,1
423782,0.6,7.4,6.2,0,0,945,1,1
423802,0.6,7.7,6.4,0,0,946,1,1
423822,0.6,7.8,6.5,0,0,947,1,1
423842,0.6,7.5,6.4,0,0,945,1,1
423862,0.6,7.6,6.1,0,0,944,1,1
423882,0.6,7.5,6.2,0,0,945,1,1
423902,0.6,7.5,6.3,0,0,945,1,1
423922,0.6,7.5,6.3,0,0,944,1,1
423942,0.6,7.5,6.4,0,0,945,1,1
423962,0.6,7.5,6.3,0,0,945,1,1
423982,0.6,7.5,6.2,0,0,945,1,1
424002,0.6,7.5,6.2,0,0,947,1,1
424022,0.6,7.6,6.3,0,0,946,1,1
424042,0.6,7.5,6.3,0,0,945,1,1
424062,0.6,7.5,6.3,0,0,945,1,1
424082,0.6,7.5,6.3,0,0,944,1,1
424102,0.6,7.5,6.3,0,0,944,1,1
424122,0.6,7.6,6.3,0,0,948,1,1
424142,0.6,7.5,6.3,0,0,945,1,1
424162,0.6,7.5,6.3,0,0,945,1,1
424182,0.6,7.5,6.4,0,0,943,1,1
424202,0.6,7.5,6.3,0,0,946,1,1
424222,0.5,5.3,6.1,0,0,944,1,1
424242,0.1,12.9,11.9,0,0,943,1,1
424262,0.6,6.9,6.7,0,0,947,1,1
424282,0.5,9.0,7.1,0,0,945,1,1
424302,0.7,7.7,5.2,0,0,945,1,1
424322,0.7,6.7,4.9,0,0,946,1,1
424342,0.6,7.6,6.8,0,0,945,1,1
424362,0.6,7.6,6.9,0,0,945,1,1
424382,0.6,7.6,6.9,0,0,945,1,1
424402,0.6,5.8,5.8,0,0,945,1,1
424422,0.6,6.7,9.7,0,0,946,1,1
424442,0.6,7.9,6.8,0,0,946,1,1
424462,0.3,8.0,5.7,0,0,945,1,1
424482,0.4,6.8,6.8,0,0,944,1,1
424502,0.6,7.9,5.5,0,0,946,1,1
424522,0.5,7.6,6.0,0,0,947,1,1
424542,0.3,5.4,17.2,0,0,945,1,1
424562,0.5,9.6,11.6,0,0,946,1,1
424582,0.5,12.3,9.6,0,0,945,1,1
424602,1.9,11.9,5.7,0,0,946,1,1
424622,1.3,6.9,6.1,0,0,946,1,1
424642,-0.0,6.2,3.0,0,0,944,1,1
424662,1.2,5.6,0.7,0,0,947,1,1
424682,1.0,7.3,0.6,0,0,945,1,1
424702,0.8,7.6,-1.2,0,0,946,1,1
424722,-0.7,7.8,-4.8,0,0,944,1,1
424742,2.3,7.2,-3.7,0,0,945,1,1
424762,-2.6,4.9,7.6,0,0,947,1,1
424782,2.2,7.8,2.7,0,0,948,1,1
424802,4.0,19.5,31.7,0,0,948,1,1
424822,2.0,10.9,7.1,0,0,946,1,1
424842,-1.5,5.4,7.7,0,0,947,1,1
424862,-0.5,7.8,2.2,0,0,947,1,1
424882,-0.2,6.5,4.5,0,0,945,1,1
424902,1.8,9.6,8.8,0,0,948,1,1
424922,1.1,7.8,6.0,0,0,945,1,1
424942,0.6,6.8,4.2,0,0,946,1,1
424962,0.8,7.5,5.1,0,0,948,1,1
424982,1.0,8.1,5.2,0,0,945,1,1
425002,1.1,8.3,6.3,0,0,944,1,1
425022,1.0,7.5,4.6,0,0,944,1,1
425042,0.9,7.2,5.0,0,0,947,1,1
425062,0.8,7.1,5.8,0,0,946,1,1
425082,0.5,8.8,4.9,0,0,944,1,1
425102,0.7,8.4,6.0,0,0,946,1,1
425122,0.8,8.0,7.3,0,0,948,1,1
425142,0.7,8.2,6.3,0,0,944,1,1
425162,0.7,7.9,6.0,0,0,947,1,1
425182,0.7,7.5,5.7,0,0,946,1,1
425202,0.6,7.7,5.8,0,0,946,1,1
425222,0.6,7.7,6.0,0,0,945,1,1
425242,0.6,7.7,6.0,0,0,946,1,1
425262,0.7,7.8,6.1,0,0,946,1,1
425282,0.7,7.9,6.0,0,0,943,1,1
425302,0.7,7.8,6.0,0,0,947,1,1
425322,0.7,7.7,5.9,0,0,947,1,1
425342,0.7,7.8,5.9,0,0,948,1,1
425362,0.6,7.8,6.0,0,0,945,1,1
425382,0.6,7.8,6.0,0,0,946,1,1
425402,0.6,7.8,6.0,0,0,945,1,1
425422,0.6,7.8,6.0,0,0,945,1,1
425442,0.7,7.8,6.0,0,0,946,1,1
425462,0.7,7.8,6.0,0,0,947,1,1
425482,0.7,7.8,6.0,0,0,944,1,1
425502,0.6,7.8,6.0,0,0,945,1,1
425522,0.6,7.8,6.0,0,0,947,1,1
425542,0.6,7.8,6.0,0,0,945,1,1
425562,0.6,7.8,6.0,0,0,948,1,1
425582,0.6,7.7,6.0,0,0,945,1,1
425602,0.6,7.8,6.0,0,0,945,1,1
425622,0.6,7.8,6.0,0,0,946,1,1
425642,0.7,7.8,6.0,0,0,945,1,1
425662,0.7,7.3,5.5,0,0,947,1,1
425682,0.6,8.0,6.0,0,0,945,1,1
425702,0.6,8.1,6.1,0,0,946,1,1
425722,0.6,7.8,6.2,0,0,945,1,1
425742,0.6,7.7,5.8,0,0,944,1,1
425762,0.6,7.6,5.9,0,0,944,1,1
425782,0.6,7.8,6.0,0,0,944,1,1
425802,0.6,7.8,6.1,0,0,946,1,1
425822,0.6,7.8,6.0,0,0,949,1,1
425842,0.7,7.7,6.0,0,0,947,1,1
425862,0.6,7.7,6.0,0,0,946,1,1
425882,0.6,7.8,6.0,0,0,946,1,1
425902,0.6,7.8,6.0,0,0,945,1,1
425922,0.6,7.7,6.0,0,0,944,1,1
425942,0.6,7.7,6.0,0,0,944,1,1
425962,0.6,7.8,6.0,0,0,945,1,1
425982,0.6,7.8,6.0,0,0,943,1,1
426002,0.7,7.8,6.0,0,0,944,1,1
426022,0.6,7.8,6.0,0,0,944,1,1
426042,0.6,7.8,6.0,0,0,944,1,1
426062,0.6,7.8,6.0,0,0,946,1,1
426082,0.6,7.8,6.0,0,0,945,1,1
426102,0.7,5.1,5.2,0,0,946,1,1
426122,0.7,7.8,4.9,0,0,943,1,1
426142,0.4,5.4,7.2,0,0,945,1,1
426162,0.6,7.4,5.5,0,0,944,1,1
426182,0.5,8.1,6.2,0,0,944,1,1
426202,0.4,7.8,5.5,0,0,943,1,1
426222,0.5,7.9,6.0,0,0,945,1,1
426242,0.5,7.7,6.0,0,0,931,1,1
426262,0.6,9.4,5.0,0,0,946,1,1
426282,0.3,10.1,6.6,0,0,944,1,1
426302,0.7,9.0,6.5,0,0,945,1,1
426322,1.0,9.0,7.5,0,0,944,1,1
426342,1.7,9.8,7.6,0,0,946,1,1
426362,1.7,8.8,6.1,0,0,946,1,1
426382,1.8,7.9,7.5,0,0,944,1,1
426402,0.2,5.4,1.9,0,0,945,1,1
426422,0.1,9.5,-1.4,0,0,943,1,1
426442,-3.2,8.5,-6.0,0,0,943,1,1
426462,0.6,3.3,2.3,0,0,945,1,1
426482,2.5,2.6,-3.3,0,0,947,1,1
426502,4.3,0.1,10.6,0,0,946,1,1
426522,1.1,10.6,9.8,0,0,945,1,1
426542,2.8,14.5,12.9,0,0,943,1,1
426562,3.2,11.5,2.5,0,0,944,1,1
426582,0.2,7.4,6.8,0,0,945,1,1
426602,0.4,6.5,3.9,0,0,946,1,1
